Electric driving range,oldcartype,Age,Gender,Oneway_commute_dist,Long_trip_num,Safety,Refuelling/Recharging costs,Environmental impacts,Reliability,Electric driving range.1,Convenience of charging,Household_income,"Home Charging (L1, L2, None)","Work charging (L1, L2, DC, none)",Public charging,Second_vehicle,"Lease (1 lease, 0 other)",Discontinuance (inc. purchased lease) 2
0.25259515570934254,0.0,0.7580645161290323,0.0,0.10243473159284247,0.0,1.0,1.0,1.0,1.0,0.25,0.75,0.2,1.0,0.6666666666666666,0.0,0.12280701754385964,1.0,1.0
0.0,1.0,1.0,0.0,0.022235259606922853,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.42000000000000004,0.5,0.0,0.0,0.2719298245614035,0.0,1.0
0.2422145328719723,1.0,0.9193548387096774,0.0,0.17999413317688473,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.3,1.0,0.6666666666666666,0.0,0.14912280701754385,1.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.06840715752420065,0.0,0.75,0.75,1.0,1.0,0.5,1.0,0.3,0.5,0.6666666666666666,0.0,0.7456140350877193,1.0,0.0
0.25259515570934254,0.0,0.27419354838709675,1.0,0.05679084775594017,0.0,0.5,1.0,1.0,0.75,0.25,1.0,0.2,0.0,0.3333333333333333,1.0,0.12280701754385964,1.0,0.0
0.25259515570934254,0.0,0.43548387096774194,1.0,0.12320328542094457,0.0,1.0,1.0,1.0,1.0,0.25,0.5,0.2,0.0,0.5333333333333333,0.3333333333333333,0.30701754385964913,1.0,1.0
0.2422145328719723,0.0,0.27419354838709675,0.0,0.06212965679084777,0.0,0.8,0.75,0.8,0.65,0.2,0.4,0.32,0.5,0.6666666666666666,0.0,0.12280701754385964,1.0,1.0
0.031141868512110725,1.0,0.5967741935483871,0.0,0.033382223525960694,0.0,0.5,0.75,0.75,1.0,0.25,0.5,0.3,1.0,0.0,0.0,0.3508771929824561,1.0,1.0
0.0,1.0,0.27419354838709675,1.0,0.0883543561161631,0.0,1.0,1.0,0.75,1.0,0.0,1.0,0.8,0.5,0.26666666666666666,0.13333333333333333,0.07894736842105263,1.0,1.0
0.031141868512110725,1.0,0.7580645161290323,0.0,0.04458785567615137,0.0,1.0,1.0,0.5,1.0,0.25,1.0,0.1,0.5,0.6666666666666666,0.0,0.05263157894736842,1.0,0.0
0.2422145328719723,0.0,0.27419354838709675,1.0,0.06452332062188326,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.0,1.0,0.0,0.05263157894736842,1.0,1.0
0.2422145328719723,0.0,0.5967741935483871,0.0,0.02845409210912291,0.0,1.0,1.0,1.0,1.0,0.25,0.0,0.27999999999999997,0.5,0.0,0.0,0.1543859649122807,1.0,1.0
0.1453287197231834,1.0,0.27419354838709675,0.0,0.11809914931064829,0.0,1.0,0.5,1.0,1.0,0.75,0.5,0.4,0.5,0.3333333333333333,0.0,0.12280701754385964,1.0,1.0
0.8996539792387543,0.0,0.43548387096774194,0.0,0.038310354942798476,0.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.05263157894736842,1.0,0.0
0.1453287197231834,1.0,0.43548387096774194,0.0,0.15318275154004107,0.0,0.75,0.5,0.75,0.25,0.0,0.75,0.6,1.0,0.6666666666666666,0.6666666666666666,0.12280701754385964,1.0,0.0
0.1453287197231834,1.0,0.7580645161290323,0.0,0.028102082722205927,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.4,0.5,0.0,0.0,0.3508771929824561,1.0,1.0
0.031141868512110725,1.0,0.43548387096774194,0.0,0.03962452332062189,0.0,0.8,0.8999999999999999,0.8500000000000001,0.8,0.2,0.35,0.22000000000000003,0.5,0.0,0.0,0.19298245614035087,1.0,1.0
0.2629757785467128,0.0,0.5967741935483871,1.0,0.06688178351422705,0.0,1.0,1.0,1.0,0.75,0.75,1.0,0.2,1.0,0.26666666666666666,0.6,0.16666666666666666,1.0,1.0
0.2422145328719723,1.0,0.27419354838709675,0.0,0.047286594309181584,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.2,1.0,0.6666666666666666,0.0,0.2631578947368421,1.0,1.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.12889410384276914,0.0,0.5,1.0,1.0,0.25,0.0,0.0,0.3,0.5,0.6666666666666666,0.0,0.12280701754385964,1.0,1.0
0.2422145328719723,0.0,0.9193548387096774,0.0,0.04212378996773247,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.3,0.5,0.6666666666666666,0.0,0.13157894736842105,1.0,0.0
1.0,1.0,0.27419354838709675,0.0,0.08993839835728953,0.0,0.75,1.0,1.0,0.75,0.75,0.0,0.5,0.0,0.19999999999999998,0.26666666666666666,0.1543859649122807,0.0,1.0
0.2629757785467128,0.0,0.5967741935483871,0.0,0.2224699325315342,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.27999999999999997,0.5,0.6666666666666666,0.6666666666666666,0.12280701754385964,1.0,1.0
0.0,1.0,0.9193548387096774,0.0,0.061073628630096806,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.2,0.5,0.3333333333333333,0.0,0.21929824561403508,0.0,1.0
0.1453287197231834,1.0,0.43548387096774194,1.0,0.13898503960105602,0.0,1.0,1.0,0.75,0.75,0.75,0.75,0.2,0.0,0.6666666666666666,0.6666666666666666,0.12280701754385964,0.0,0.0
0.2422145328719723,1.0,0.5967741935483871,1.0,0.04828395423877971,0.0,0.75,0.5,1.0,0.75,0.25,0.75,0.5,0.0,0.3333333333333333,0.0,0.07017543859649122,1.0,0.0
0.8235294117647058,0.0,0.43548387096774194,1.0,0.04611322968612497,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.4,1.0,0.6666666666666666,1.0,0.8947368421052632,0.0,0.0
0.031141868512110725,1.0,0.7580645161290323,0.0,0.05737753006746848,0.0,1.0,0.75,1.0,1.0,0.25,0.75,0.5,0.5,0.3333333333333333,0.0,0.12280701754385964,1.0,0.0
0.2629757785467128,0.0,0.27419354838709675,1.0,0.03314755060134937,0.0,0.75,1.0,1.0,0.75,0.25,1.0,0.5,0.5,0.0,0.0,0.16666666666666666,0.0,0.0
0.25259515570934254,0.0,0.27419354838709675,0.0,0.12854209445585216,0.0,0.25,0.75,1.0,1.0,0.0,0.75,0.6,0.0,0.6666666666666666,0.0,0.12280701754385964,1.0,0.0
0.2422145328719723,1.0,0.5967741935483871,1.0,0.05114696391903784,0.0,0.8500000000000001,0.8,1.0,0.8500000000000001,0.4,0.44999999999999996,0.24,1.0,0.6666666666666666,0.0,0.12280701754385964,1.0,1.0
0.25259515570934254,0.0,0.11290322580645161,1.0,0.10032267527134056,0.0,0.5,1.0,1.0,0.5,0.5,0.75,0.6,1.0,0.6666666666666666,0.0,0.12280701754385964,1.0,0.0
0.2422145328719723,0.0,0.27419354838709675,0.0,0.08479906130830157,0.0,0.5,0.25,0.0,0.0,0.25,0.25,0.4,1.0,0.0,0.0,0.12280701754385964,1.0,1.0
0.8996539792387543,0.0,0.9193548387096774,0.0,0.07016720445878558,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.1,1.0,0.0,0.0,0.2807017543859649,0.0,0.0
0.1453287197231834,1.0,0.7580645161290323,0.0,0.028630096802581405,0.0,1.0,1.0,1.0,0.25,0.75,1.0,0.52,1.0,0.6666666666666666,0.6666666666666666,0.3877192982456141,1.0,1.0
0.031141868512110725,1.0,0.43548387096774194,0.0,0.02029920797887944,0.0,0.5,1.0,1.0,0.75,0.5,0.25,0.3,0.5,0.26666666666666666,0.0,0.10526315789473684,0.0,1.0
1.0,0.0,0.7580645161290323,0.0,0.08205338809034908,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.1631578947368421,0.0,1.0
0.031141868512110725,1.0,0.43548387096774194,1.0,0.20117336462305663,0.0,0.25,0.75,0.75,0.25,0.25,0.75,0.3,0.5,0.26666666666666666,0.0,0.12280701754385964,1.0,1.0
0.22491349480968859,0.0,0.5967741935483871,0.0,0.067937811674978,0.0,1.0,1.0,1.0,0.75,0.0,0.5,0.3,0.5,0.3333333333333333,1.0,0.17543859649122806,1.0,1.0
0.031141868512110725,1.0,0.27419354838709675,0.0,0.17342329128776768,0.0,1.0,1.0,0.5,0.75,0.0,0.75,0.3,0.0,0.3333333333333333,0.3333333333333333,0.12280701754385964,1.0,1.0
0.0,1.0,0.7580645161290323,0.0,0.21818715165737756,0.0,0.5,0.25,0.75,0.75,0.0,0.25,1.0,0.5,0.0,0.0,0.14035087719298245,0.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.0774420651217366,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,1.0,0.0,0.0,0.12280701754385964,1.0,0.0
0.3460207612456747,0.0,0.7580645161290323,0.0,0.018597829275447345,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.3,1.0,0.0,0.0,0.12280701754385964,1.0,0.0
0.031141868512110725,1.0,0.5967741935483871,1.0,0.09873863303021413,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.4,0.5,0.6666666666666666,0.0,0.12280701754385964,1.0,0.0
0.8996539792387543,0.0,0.7580645161290323,0.0,0.009562921677911411,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.8947368421052632,0.0,0.0
0.8996539792387543,0.0,0.43548387096774194,0.0,0.0751540041067762,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.3333333333333333,0.0,0.11403508771929824,0.0,0.0
0.0,1.0,0.43548387096774194,0.0,0.1339395717219126,0.0,0.95,0.95,0.8500000000000001,0.55,0.4,0.7,0.4,0.5,0.6666666666666666,0.0,0.09298245614035089,0.0,1.0
0.25259515570934254,0.0,0.0,0.0,0.11088295687885011,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.0,0.19298245614035087,1.0,0.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.14385450278674097,0.0,1.0,0.25,1.0,1.0,0.25,1.0,0.4,0.5,0.6666666666666666,0.0,0.13157894736842105,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.10965092402464065,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.3,0.5,0.6666666666666666,0.0,0.12280701754385964,1.0,0.0
0.1453287197231834,1.0,1.0,0.0,0.05198005280140805,0.0,1.0,1.0,1.0,0.75,0.75,0.75,0.1,0.5,0.6666666666666666,0.0,0.3508771929824561,1.0,0.0
0.8996539792387543,0.0,0.43548387096774194,1.0,0.09513640363743034,0.0,0.75,0.25,0.25,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.12280701754385964,0.0,1.0
0.1453287197231834,1.0,0.43548387096774194,0.0,0.09557054854796128,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,1.0,0.6666666666666666,0.0,0.12280701754385964,0.0,0.0
0.0,1.0,0.43548387096774194,0.0,0.09210912290994427,0.0,1.0,1.0,0.75,1.0,0.75,0.75,0.27999999999999997,0.5,0.0,0.0,0.05263157894736842,1.0,1.0
0.25259515570934254,0.0,1.0,0.0,0.07656204165444412,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.4,1.0,0.0,0.0,0.2807017543859649,1.0,0.0
0.2629757785467128,0.0,0.7580645161290323,0.0,0.12472865943091815,0.0,0.75,1.0,1.0,1.0,0.25,1.0,0.1,1.0,0.6666666666666666,0.0,0.8333333333333334,1.0,0.0
0.25259515570934254,0.0,0.27419354838709675,0.0,0.11510706952185391,0.0,1.0,1.0,1.0,0.5,0.5,0.75,0.4,0.0,0.6666666666666666,1.0,0.12280701754385964,1.0,1.0
0.031141868512110725,1.0,0.43548387096774194,1.0,0.11581108829568788,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.22000000000000003,0.0,0.3333333333333333,0.13333333333333333,0.3508771929824561,1.0,1.0
0.031141868512110725,1.0,0.9193548387096774,1.0,0.012085655617483135,0.0,1.0,0.75,1.0,1.0,0.75,0.75,0.22000000000000003,0.0,0.0,0.0,0.07017543859649122,1.0,1.0
0.031141868512110725,1.0,1.0,0.0,0.04763860369609857,0.0,0.5,0.75,0.75,0.75,0.25,0.25,0.1,0.5,0.06666666666666667,0.0,0.12280701754385964,1.0,1.0
0.7854671280276817,0.0,0.43548387096774194,0.0,0.20874156644177183,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.4,0.0,0.6666666666666666,0.0,0.12280701754385964,1.0,0.0
0.1453287197231834,1.0,0.5967741935483871,0.0,0.028219419184511586,0.0,0.5,1.0,1.0,1.0,0.75,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.14912280701754385,1.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.371252566735113,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.2,1.0,0.0,0.0,0.07017543859649122,1.0,0.0
0.25259515570934254,0.0,0.4032258064516129,0.0,0.011616309768260488,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.5,0.3333333333333333,0.0,0.14912280701754385,1.0,1.0
0.0,1.0,0.7580645161290323,0.0,0.020181871516573777,0.0,0.75,1.0,0.75,1.0,0.25,0.5,0.2,0.5,0.0,0.0,0.12280701754385964,0.0,0.0
0.31833910034602075,0.0,0.7580645161290323,1.0,0.11100029334115576,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3,1.0,0.6666666666666666,0.0,0.12280701754385964,1.0,0.0
0.0,1.0,0.7580645161290323,1.0,0.028806101496039897,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.2,0.5,0.0,0.0,0.12280701754385964,0.0,1.0
0.1453287197231834,1.0,0.7580645161290323,0.0,0.17700205338809036,0.0,0.75,1.0,0.75,0.75,0.5,0.75,0.3,0.5,0.0,0.0,0.8947368421052632,0.0,0.0
0.8996539792387543,0.0,0.9193548387096774,0.0,0.35629216779114115,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,1.0,0.0,0.0,0.6929824561403509,0.0,0.0
0.25259515570934254,0.0,0.7580645161290323,1.0,0.06588442358462893,0.0,1.0,1.0,1.0,1.0,0.25,0.75,0.2,1.0,0.0,0.0,0.12280701754385964,1.0,1.0
0.1453287197231834,1.0,0.9193548387096774,0.0,0.004869463185684952,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.12280701754385964,1.0,0.0
0.031141868512110725,1.0,0.6612903225806451,0.0,0.12262833675564681,0.0,0.7,1.0,0.8999999999999999,0.6,0.44999999999999996,0.44999999999999996,0.33999999999999997,0.5,0.13333333333333333,0.0,0.11403508771929824,0.0,1.0
0.031141868512110725,1.0,0.43548387096774194,1.0,0.04681724845995893,0.0,1.0,1.0,0.75,1.0,0.0,0.25,0.5,0.0,0.13333333333333333,0.0,0.10526315789473684,1.0,1.0
0.22491349480968859,0.0,0.5967741935483871,0.0,0.1305368143150484,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.2,1.0,0.6666666666666666,0.0,0.24561403508771928,1.0,0.0
0.25259515570934254,0.0,0.27419354838709675,1.0,0.07274860662951013,0.0,1.0,1.0,1.0,1.0,0.25,0.25,0.7,0.5,0.6666666666666666,0.0,0.12280701754385964,1.0,0.0
1.0,1.0,0.9193548387096774,0.0,0.04544441185098269,0.0,0.25,1.0,1.0,0.0,0.75,0.75,0.5,0.0,0.13333333333333333,0.3333333333333333,0.12456140350877193,0.0,1.0
0.031141868512110725,1.0,0.5967741935483871,0.0,0.08295687885010268,0.0,1.0,0.5,0.75,0.5,0.75,0.75,0.26,0.5,0.13333333333333333,0.06666666666666667,0.06140350877192982,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,1.0,0.0012320328542094459,0.0,0.75,1.0,1.0,1.0,0.25,1.0,0.33999999999999997,1.0,0.39999999999999997,1.0,0.05263157894736842,1.0,1.0
0.1453287197231834,1.0,0.27419354838709675,0.0,0.059020240539747734,0.0,1.0,1.0,1.0,1.0,0.25,0.25,0.3,0.5,0.39999999999999997,0.6666666666666666,0.12280701754385964,1.0,1.0
0.2422145328719723,1.0,0.43548387096774194,0.0,0.0974009973599296,0.0,1.0,0.75,1.0,1.0,0.0,0.25,0.2,0.0,0.6666666666666666,0.6666666666666666,0.9385964912280702,1.0,1.0
0.1453287197231834,1.0,0.7580645161290323,0.0,0.18040481079495455,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.5,0.6666666666666666,0.0,0.05263157894736842,1.0,0.0
0.031141868512110725,1.0,0.5967741935483871,0.0,0.13693165151070696,0.0,0.5,0.75,1.0,0.75,0.25,0.5,1.0,0.0,0.3333333333333333,0.13333333333333333,0.12280701754385964,1.0,1.0
0.8996539792387543,0.0,0.5967741935483871,0.0,0.02200058668231153,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9,0.0,0.0,0.13333333333333333,0.08771929824561403,0.0,1.0
0.8996539792387543,0.0,0.5967741935483871,1.0,0.01337635670284541,0.0,1.0,1.0,1.0,0.75,0.75,0.75,0.5,1.0,0.0,0.0,0.10526315789473684,1.0,1.0
0.2422145328719723,1.0,0.7580645161290323,0.0,0.042417131123496626,0.0,1.0,1.0,1.0,1.0,0.25,0.75,0.4,1.0,0.0,0.0,0.2807017543859649,1.0,0.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.08553828102082722,0.0,0.75,1.0,1.0,1.0,0.0,0.25,0.3,0.5,0.39999999999999997,1.0,0.12280701754385964,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,1.0,0.1005573481959519,0.0,1.0,1.0,1.0,1.0,0.5,0.75,0.1,1.0,0.0,0.0,0.3508771929824561,1.0,1.0
0.1453287197231834,1.0,0.43548387096774194,0.0,0.011616309768260488,0.0,0.75,1.0,0.75,1.0,0.75,0.5,0.6,0.5,0.6666666666666666,0.0,1.0,1.0,0.0
0.2629757785467128,0.0,0.7580645161290323,0.0,0.287356996186565,0.0,1.0,0.25,1.0,0.25,0.0,0.25,0.2,1.0,0.26666666666666666,0.3333333333333333,0.18421052631578946,0.0,1.0
0.1453287197231834,1.0,0.43548387096774194,0.0,0.10982692871809915,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2807017543859649,1.0,0.0
0.0,1.0,0.43548387096774194,1.0,0.13675564681724847,0.0,1.0,0.75,0.75,1.0,0.0,1.0,0.3,0.5,0.0,0.0,0.14035087719298245,0.0,0.0
0.22491349480968859,0.0,0.9193548387096774,0.0,0.07656204165444412,0.0,0.75,1.0,1.0,0.75,0.25,1.0,0.1,1.0,0.3333333333333333,0.3333333333333333,0.14035087719298245,1.0,1.0
1.0,0.0,0.7580645161290323,0.0,0.09713112349662657,0.0,1.0,1.0,1.0,1.0,0.75,0.25,0.8,0.0,0.0,0.3333333333333333,0.10701754385964912,0.0,1.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.09439718392490468,0.0,1.0,1.0,1.0,1.0,0.25,0.75,0.4,0.0,1.0,0.0,0.2807017543859649,1.0,0.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.04476386036960986,0.0,1.0,0.75,0.5,0.5,0.25,0.5,0.2,0.5,0.0,1.0,0.06140350877192982,1.0,0.0
0.7854671280276817,0.0,0.7580645161290323,0.0,0.402405397477266,0.0,0.75,0.25,1.0,1.0,0.25,0.75,0.1,1.0,0.3333333333333333,1.0,0.9122807017543859,0.0,0.0
0.25259515570934254,0.0,0.43548387096774194,1.0,0.05180404810794955,0.0,0.75,1.0,0.75,0.75,0.75,0.25,0.1,0.5,0.0,1.0,0.16666666666666666,1.0,1.0
0.8996539792387543,0.0,0.5967741935483871,0.0,0.04001173364623057,0.04,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.0,0.17543859649122806,1.0,0.0
0.2422145328719723,1.0,0.43548387096774194,1.0,0.11205632150190671,0.0,0.5,1.0,0.75,1.0,0.0,1.0,0.3,1.0,0.6666666666666666,0.0,0.18947368421052632,1.0,1.0
0.2422145328719723,0.0,0.43548387096774194,0.0,0.06230566148430626,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.12280701754385964,1.0,0.0
1.0,1.0,1.0,0.0,0.018656497506600176,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.13333333333333333,0.13333333333333333,0.1175438596491228,0.0,1.0
0.2629757785467128,0.0,0.5967741935483871,1.0,0.054913464359049584,0.0,0.75,1.0,1.0,1.0,0.5,0.75,0.5,0.5,0.6666666666666666,0.0,0.12280701754385964,1.0,0.0
0.031141868512110725,1.0,0.27419354838709675,0.0,0.33118216485772956,0.0,1.0,0.75,0.75,1.0,0.25,0.5,0.4,0.5,0.0,0.6666666666666666,0.06140350877192982,1.0,1.0
0.8996539792387543,0.0,0.7580645161290323,1.0,0.20088002346729247,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,0.15789473684210525,1.0,0.0
0.1453287197231834,1.0,0.43548387096774194,0.0,0.040164271047227924,0.0,0.75,1.0,0.25,0.75,0.75,0.75,0.2,0.5,0.0,0.0,0.12280701754385964,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,1.0,0.1299501320035201,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.3,0.5,0.0,0.0,0.11403508771929824,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.07503666764447053,0.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.0,0.14035087719298245,1.0,0.0
0.25259515570934254,0.0,0.7580645161290323,1.0,0.06576708712232326,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,1.0,0.3333333333333333,0.26666666666666666,0.15789473684210525,1.0,1.0
0.25259515570934254,0.0,0.9193548387096774,1.0,0.062481666177764746,0.0,0.75,1.0,1.0,1.0,0.25,0.5,0.27999999999999997,1.0,0.0,1.0,0.12280701754385964,1.0,1.0
0.031141868512110725,1.0,0.43548387096774194,1.0,0.12208858902904078,0.02,0.25,0.0,0.25,0.75,0.0,0.75,0.7,0.5,0.3333333333333333,0.0,0.24561403508771928,1.0,0.0
0.031141868512110725,1.0,0.43548387096774194,0.4,0.18701085362276326,0.0,0.8999999999999999,0.75,0.65,0.7,0.15000000000000002,0.30000000000000004,0.27999999999999997,0.0,0.4666666666666666,0.06666666666666667,0.11403508771929824,1.0,1.0
0.2422145328719723,1.0,0.7580645161290323,0.0,0.025579348782634206,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.0,0.0,0.14912280701754385,1.0,0.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.08671164564388385,0.0,0.25,0.75,1.0,1.0,0.0,0.0,0.2,0.5,0.0,1.0,0.07017543859649122,1.0,1.0
0.031141868512110725,1.0,0.43548387096774194,1.0,0.03848635963625697,0.0,0.75,1.0,0.75,0.5,0.25,0.5,0.1,0.5,0.0,0.0,0.17543859649122806,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.08371956585508948,0.0,1.0,1.0,0.75,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.19298245614035087,1.0,0.0
0.0,1.0,0.7580645161290323,0.0,0.030976826048694634,0.0,0.75,1.0,1.0,1.0,0.25,0.25,0.1,0.5,0.0,0.13333333333333333,0.12280701754385964,1.0,1.0
0.1453287197231834,1.0,0.7580645161290323,1.0,0.5726606042827809,0.0,0.25,0.25,0.5,0.25,0.0,0.25,0.22000000000000003,0.5,0.19999999999999998,0.06666666666666667,0.12280701754385964,1.0,1.0
0.7854671280276817,0.0,0.9193548387096774,0.0,0.012437665004400118,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.0,0.0,0.12280701754385964,1.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.20938691698445297,0.0,1.0,0.5,0.5,1.0,0.25,0.5,0.3,0.5,0.0,0.0,0.12280701754385964,1.0,0.0
0.2629757785467128,0.0,0.27419354838709675,1.0,0.004341449105309475,0.0,0.75,0.5,1.0,1.0,0.0,0.0,0.3,0.0,0.13333333333333333,0.6666666666666666,0.12280701754385964,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,1.0,0.03502493399823996,0.0,0.75,0.25,1.0,0.75,0.25,0.25,0.3,0.5,0.6666666666666666,0.6666666666666666,0.15789473684210525,1.0,0.0
0.2422145328719723,1.0,0.5967741935483871,0.0,0.07433264887063655,0.0,1.0,1.0,1.0,0.75,0.25,1.0,0.5,0.5,0.6666666666666666,0.0,0.11403508771929824,0.0,0.0
0.2422145328719723,1.0,0.43548387096774194,0.0,0.018304488119683195,0.0,1.0,1.0,1.0,0.75,0.75,0.75,0.3,0.5,0.0,0.0,0.9298245614035088,1.0,0.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.0702258726899384,0.0,1.0,0.75,1.0,0.5,0.0,0.75,0.3,0.5,0.0,0.0,0.12280701754385964,1.0,0.0
0.25259515570934254,0.0,0.5967741935483871,1.0,0.01666177764740393,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.3,1.0,0.3333333333333333,0.0,0.07017543859649122,1.0,0.0
0.2629757785467128,0.0,0.7580645161290323,1.0,0.14556761513640362,0.0,0.8999999999999999,0.8500000000000001,1.0,0.8500000000000001,0.35,0.8500000000000001,0.26,1.0,0.19999999999999998,0.4666666666666666,0.1543859649122807,1.0,1.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.010384276914051043,0.0,1.0,0.25,1.0,1.0,0.0,0.75,0.4,0.5,0.0,1.0,0.14035087719298245,1.0,0.0
1.0,1.0,0.43548387096774194,1.0,0.042417131123496626,0.0,1.0,0.0,1.0,1.0,0.25,0.5,0.3,0.0,0.19999999999999998,0.26666666666666666,0.1543859649122807,0.0,1.0
0.1453287197231834,1.0,0.43548387096774194,0.0,0.06840715752420065,0.0,1.0,1.0,1.0,0.5,0.75,0.75,0.3,0.5,0.6666666666666666,0.0,0.15789473684210525,1.0,1.0
0.2629757785467128,0.0,0.5967741935483871,0.0,0.1284247579935465,0.0,0.5,0.25,0.75,0.0,0.25,0.25,0.2,0.5,0.19999999999999998,0.5333333333333333,0.05263157894736842,1.0,1.0
0.2422145328719723,1.0,0.5967741935483871,0.0,0.2011146963919038,0.0,0.5,0.75,1.0,0.75,0.25,0.25,0.5,0.5,0.6666666666666666,0.0,0.043859649122807015,1.0,0.0
0.25259515570934254,0.0,0.7580645161290323,1.0,0.03173951305368143,0.0,1.0,1.0,1.0,1.0,0.25,0.25,0.1,1.0,0.0,0.0,0.12280701754385964,1.0,0.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.16256966852449398,0.0,0.5,1.0,1.0,0.75,0.25,0.0,0.2,0.5,0.5333333333333333,0.6,0.11403508771929824,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.014021707245526547,0.0,1.0,0.75,0.75,0.75,0.25,0.75,0.3,0.0,0.0,1.0,0.16666666666666666,1.0,0.0
0.1453287197231834,1.0,0.7580645161290323,0.0,0.12220592549134643,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.11403508771929824,1.0,0.0
0.8996539792387543,0.0,0.7580645161290323,0.0,0.05057201525374011,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,1.0,0.0,0.0,0.9210526315789473,0.0,0.0
0.031141868512110725,1.0,0.5967741935483871,1.0,0.17682604869463187,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.1,0.5,0.0,0.0,0.18421052631578946,1.0,0.0
